track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
114,13988,6566,52,16404,11618,3040,100,38,0,16,0.656,0.752,4,-5.622,1,0.0378,0.354,1.1e-05,0.0707,0.477,128.029,199247,1
5527,7881,8333,0,20047,6849,3317,100,38,0,16,0.702,0.736,8,-3.937,1,0.0338,0.000645,0.0299,0.263,0.0851,111.013,181093,2
23560,8263,344,0,2583,7133,2990,100,38,0,16,0.629,0.883,9,-2.573,0,0.0415,0.331,3.18e-05,0.0922,0.23,140.044,205720,2
11981,1260,5621,37,20211,1279,3106,100,38,0,16,0.532,0.757,8,-3.056,1,0.0545,0.229,0.0,0.187,0.638,128.053,168095,2
27498,3560,1323,31,16266,3234,1933,100,38,0,16,0.826,0.693,11,-5.947,0,0.161,0.0307,0.272,0.0891,0.451,125.009,265187,2
21482,19571,3096,0,21497,16484,2760,100,38,0,16,0.78,0.876,0,-3.398,1,0.0399,0.00391,0.0171,0.0746,0.289,130.037,282013,2
18688,17885,3631,0,18081,14830,2370,100,38,0,16,0.787,0.623,0,-6.723,1,0.0751,0.00131,0.000902,0.0787,0.775,128.983,318052,0
24920,16463,5771,55,12913,13770,2918,100,38,0,16,0.598,0.836,1,-2.388,1,0.0457,0.0324,2.44e-06,0.0751,0.343,130.009,273231,2
9731,792,9594,39,20045,871,3098,100,38,0,16,0.813,0.592,3,-7.733,1,0.0417,0.00332,0.000301,0.125,0.606,113.997,191511,1
24011,12279,6084,0,16965,10202,2947,100,38,0,16,0.733,0.8,1,-6.537,0,0.0973,0.012,0.0,0.353,0.775,128.046,255867,2
25593,20258,2333,46,22252,17257,2359,100,38,0,16,0.696,0.652,0,-6.826,0,0.0461,0.00326,0.67,0.0894,0.13,125.981,403810,0
27511,10731,6747,35,21293,8936,2552,100,38,0,16,0.599,0.814,6,-3.653,0,0.0829,0.118,0.00541,0.194,0.665,145.054,234653,2
21886,3282,6162,22,9982,2989,3286,100,38,0,16,0.84,0.703,1,-8.985,0,0.166,0.0125,1.17e-05,0.0684,0.465,115.991,184138,1
19043,10659,10396,30,3654,8859,3369,100,38,0,16,0.631,0.773,10,-4.623,0,0.0405,0.358,0.0,0.108,0.603,121.836,198074,1
26756,7099,1862,0,7879,6242,3389,100,38,0,16,0.473,0.553,0,-11.759,1,0.337,0.193,0.22,0.327,0.421,123.532,193770,1
16139,9776,9215,35,1897,8145,3414,100,38,0,16,0.719,0.799,10,-4.805,1,0.0551,0.0186,3.94e-05,0.29,0.266,125.993,299547,2
8946,21635,1677,5,11930,18456,3420,100,38,0,16,0.832,0.523,1,-9.027,0,0.0992,0.00997,0.00425,0.109,0.879,118.005,256794,1
384,23054,10543,47,15644,19459,3420,100,38,0,16,0.736,0.471,6,-9.009,0,0.07,0.589,0.0,0.138,0.395,99.996,169978,1
13770,15035,4606,0,2427,12477,3420,100,38,0,16,0.694,0.816,10,-5.124,0,0.0374,0.0387,6.31e-06,0.287,0.544,126.025,274336,2
17188,19563,9490,0,6308,16460,3234,100,38,0,16,0.524,0.904,0,-2.614,0,0.0544,0.103,0.201,0.165,0.413,139.976,271067,2
4657,17330,9691,0,2525,14407,3219,100,38,0,16,0.712,0.902,6,-2.909,0,0.0487,0.357,0.0849,0.244,0.854,110.031,193760,2
11775,8514,9687,28,10851,7325,3352,100,38,0,16,0.722,0.77,5,-5.497,0,0.0361,0.0183,3.88e-05,0.334,0.416,125.966,202933,2
13193,22821,5291,36,14,19223,2717,100,38,0,16,0.551,0.874,11,-4.559,0,0.0496,0.0427,0.00129,0.396,0.421,125.985,227115,2
6363,1916,10426,0,21861,1849,3148,100,38,0,16,0.668,0.928,11,-3.114,0,0.0303,0.0133,5.89e-05,0.0816,0.669,140.065,196040,2
1949,11852,10141,43,20022,9808,3345,100,38,0,16,0.539,0.64,4,-6.602,1,0.0464,0.24,3.82e-05,0.491,0.378,128.037,281287,2
26189,2985,7878,0,6772,2771,2294,100,38,0,16,0.589,0.821,7,-3.385,1,0.0413,0.000318,0.0477,0.39,0.159,127.986,199053,2
9942,19291,271,0,2059,15946,2842,100,38,0,16,0.38,0.931,9,-3.71,0,0.0848,0.00684,0.00142,0.515,0.455,149.966,274843,2
26802,8841,1843,29,5662,8358,3096,100,38,0,16,0.591,0.655,3,-6.332,1,0.0731,0.0263,0.0,0.0572,0.226,127.904,209520,2
15582,3716,5934,30,12076,3379,3455,100,38,0,16,0.709,0.542,2,-9.056,1,0.0381,0.184,0.0005,0.0852,0.474,114.955,236304,1
23978,9816,631,2,5920,8194,3440,100,38,0,16,0.617,0.803,2,-5.619,1,0.155,0.0188,0.00136,0.183,0.249,126.249,197147,2
24126,18725,9594,20,8678,15493,3455,100,38,0,16,0.545,0.784,5,-5.407,0,0.0391,0.154,0.0,0.273,0.641,139.97,178367,2
2051,3640,9215,51,14295,3315,3465,100,38,0,16,0.775,0.559,8,-5.89,1,0.0417,0.081,0.0,0.219,0.408,100.042,161120,1
1514,20519,8410,2,19,17478,3437,100,38,0,16,0.704,0.627,1,-6.724,1,0.0586,0.201,0.0,0.102,0.601,92.919,232667,1
61,4389,1500,9,22317,3933,3408,100,38,0,16,0.608,0.648,1,-5.569,1,0.036,0.0194,0.00104,0.0897,0.114,121.96,224392,2
22987,18206,9490,5,13766,15115,3504,100,38,0,16,0.751,0.623,9,-7.215,0,0.0939,0.209,0.0,0.168,0.383,93.01,244720,1
16940,11089,2170,0,8076,9235,3520,100,38,0,16,0.66,0.828,8,-3.139,1,0.039,0.0184,0.0,0.117,0.23,119.999,180013,2
21085,22394,10398,44,3489,18996,3302,100,38,0,16,0.708,0.581,6,-9.521,1,0.0557,0.323,0.0206,0.0961,0.329,99.987,202467,1
25506,16862,4294,54,22335,14074,3485,100,38,0,16,0.764,0.809,10,-4.256,1,0.111,0.125,2.02e-06,0.0678,0.586,105.002,204707,1
21314,896,9215,43,4365,967,3531,100,38,0,16,0.711,0.8,0,-5.852,1,0.0303,0.00158,0.0513,0.314,0.43,124.009,184253,2
12762,5141,6084,0,3651,4552,3535,100,38,0,16,0.621,0.665,2,-7.499,1,0.0509,0.00492,1.03e-06,0.201,0.47,103.087,229627,2
19133,17169,2782,51,18424,14318,3573,100,38,0,16,0.838,0.765,1,-2.332,0,0.0462,0.0514,0.00021,0.0297,0.905,100.021,195988,2
27449,14863,9215,40,1444,12347,3579,100,38,0,16,0.532,0.822,2,-3.309,1,0.0432,0.0648,0.0,0.356,0.335,99.962,218787,2
24241,9277,10416,49,20575,7783,3535,100,38,0,16,0.672,0.763,2,-3.864,0,0.0565,0.0728,0.0,0.135,0.318,139.94,147000,2
2472,6436,6621,49,1244,5648,3541,100,38,0,16,0.687,0.843,9,-2.974,1,0.0312,0.208,0.000917,0.0751,0.344,126.012,190480,2
10478,9684,6098,50,4500,8058,3504,100,38,0,16,0.642,0.864,7,-3.657,1,0.0379,0.0455,1.98e-06,0.081,0.564,125.088,209280,2
566,17428,631,0,15622,14477,3568,100,38,0,16,0.554,0.867,6,-2.79,0,0.053,0.095,5.83e-05,0.102,0.418,150.066,202440,2
5669,11091,2170,0,2695,9238,3531,100,38,0,16,0.712,0.857,10,-4.281,0,0.0508,0.00938,0.00815,0.0828,0.217,117.044,206653,2
2964,13244,1501,39,1153,11002,3497,100,38,0,16,0.698,0.867,2,-5.033,1,0.0404,0.0546,0.154,0.0744,0.468,125.976,222867,2
26369,11243,8218,0,3604,9357,3564,100,38,0,16,0.475,0.967,1,-3.153,1,0.123,0.024,7.22e-05,0.172,0.27,169.939,195536,2
22478,9962,4144,35,1915,8301,3616,100,38,0,16,0.647,0.827,8,-4.163,1,0.0519,0.0158,0.000208,0.429,0.573,102.017,217981,2
983,17237,7939,44,17735,14347,3584,100,38,0,16,0.543,0.601,8,-8.434,1,0.0415,0.291,0.0,0.0695,0.486,121.763,199120,1
10664,3739,3783,2,16550,3475,3352,100,38,0,16,0.654,0.887,1,-1.998,1,0.115,0.0588,0.000103,0.0849,0.691,134.998,270222,2
21123,16872,6098,44,16447,14082,3602,100,38,0,16,0.669,0.844,1,-3.774,0,0.122,0.222,0.0,0.219,0.266,127.067,190866,2
643,7213,3783,1,2771,13741,3049,100,38,0,16,0.701,0.852,0,-4.908,1,0.0339,0.423,0.00474,0.202,0.433,104.988,189267,2
21873,16882,343,1,19463,14090,3485,100,38,0,16,0.677,0.826,0,-4.88,1,0.0474,0.0139,1.91e-06,0.109,0.167,101.992,199560,2
5535,3424,8452,25,8460,3101,3392,100,38,0,16,0.534,0.749,6,-5.562,0,0.0749,0.0776,1.47e-06,0.0906,0.671,179.975,212160,2
19991,11793,4567,38,6409,9781,3519,100,38,0,16,0.595,0.841,8,-4.24,1,0.0796,0.0322,0.0,0.0847,0.761,124.973,219107,2
7774,10457,8333,0,8804,8684,3396,100,38,0,16,0.679,0.774,10,-2.886,0,0.0365,0.00404,5.48e-06,0.253,0.503,121.97,196293,2
24660,18434,7341,23,2370,15279,3558,100,38,0,16,0.616,0.863,1,-6.17,0,0.0989,0.0667,0.00118,0.784,0.131,105.007,263024,2
28182,2890,4606,0,5469,2693,3531,100,38,0,16,0.566,0.889,9,-3.227,0,0.0266,0.0326,0.0,0.411,0.499,116.994,213171,2
18388,6206,6152,29,7927,5465,3473,100,38,0,16,0.72,0.56,8,-8.928,1,0.0527,0.00781,4.44e-06,0.0744,0.324,103.067,244806,1
11364,6249,4606,37,11723,5501,3293,100,38,0,16,0.861,0.788,9,-6.257,1,0.182,0.00678,0.0344,0.0507,0.748,124.059,330968,2
2623,17938,9215,42,14275,14855,3641,100,38,0,16,0.705,0.585,2,-6.848,1,0.0366,0.296,0.00019,0.097,0.348,102.019,162880,1
24696,9904,4704,5,15110,8265,3646,100,38,0,16,0.529,0.765,8,-4.368,1,0.0718,0.163,1.97e-06,0.105,0.646,112.468,181000,2
4882,19387,1362,63,18479,16022,3634,100,38,0,16,0.692,0.896,1,-4.017,1,0.0502,0.0121,6.59e-05,0.199,0.798,134.056,195889,2
20140,18891,1878,48,19449,15619,3652,100,38,0,16,0.632,0.826,0,-4.342,0,0.0486,0.027,4.77e-05,0.0949,0.679,141.925,159338,2
1106,17923,3831,51,12252,14850,3178,100,38,0,16,0.705,0.674,11,-8.432,0,0.04,0.0184,0.0149,0.137,0.103,105.0,341802,1
4552,18788,4354,38,6319,15542,3652,100,38,0,16,0.352,0.668,8,-5.918,0,0.39,0.418,0.0,0.402,0.536,78.78,272465,1
20069,20954,3344,57,9806,17845,3675,100,38,0,16,0.728,0.676,1,-5.131,0,0.132,0.00692,2.53e-06,0.101,0.307,99.972,196800,1
6813,4346,9664,79,8833,3902,4282,63,285,0,16,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,1
2871,19435,7959,98,14664,12682,4485,63,285,0,16,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,1
21648,11210,3393,93,17227,9325,4520,63,285,0,16,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,1
14566,22895,4736,95,4285,19285,4513,63,285,0,16,0.662,0.519,9,-6.554,0,0.106,0.404,0.0,0.121,0.495,145.841,210427,1
24776,13163,1959,30,21251,10964,4527,63,285,0,16,0.482,0.667,3,-4.446,1,0.0397,0.251,0.0,0.108,0.2,150.083,182571,2
27341,20724,4779,98,21952,17644,4456,63,285,0,16,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,1
22267,15781,638,99,18289,13141,4428,63,285,0,16,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,1
3144,2327,9490,98,7526,2204,4478,63,285,0,16,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,2
23695,5102,2673,97,2115,4536,4449,63,285,0,16,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,2
6709,491,1431,48,18601,647,4492,63,285,0,16,0.794,0.64,0,-6.15,1,0.0978,0.252,3.84e-05,0.163,0.576,97.0,169928,1
16219,6184,9735,97,3567,5454,4085,63,285,0,16,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,159382,1
9417,12518,6084,98,11105,10409,4409,63,285,0,16,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,1
7346,11287,5860,47,17404,9387,4513,63,285,0,16,0.579,0.757,10,-7.97,1,0.0402,0.0186,3.27e-05,0.115,0.142,120.037,192000,2
7376,3556,7494,98,13626,7316,4396,63,285,0,16,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,2
12965,23011,1080,97,13717,19419,4462,63,285,0,16,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,3
22856,16962,3155,29,18628,14153,4094,63,285,0,16,0.722,0.527,7,-6.728,0,0.127,0.157,0.0,0.182,0.364,119.929,228093,1
26391,15862,8333,88,10400,13228,4520,63,285,0,16,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,1
16501,14033,736,23,9902,11655,4375,63,285,0,16,0.762,0.738,3,-6.623,1,0.0311,0.454,1.44e-06,0.0615,0.824,107.968,238623,1
17270,11644,8333,85,10400,13228,4520,63,285,0,16,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,1
24039,15773,9188,96,18170,13136,4430,63,285,0,16,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,1
25104,17114,8410,88,2854,14324,4319,63,285,0,16,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800,1
9180,673,4146,25,22477,808,4368,63,285,0,16,0.459,0.7,1,-8.922,0,0.0305,0.00217,2.35e-05,0.108,0.241,99.941,204000,2
27756,17909,5402,94,14808,4394,4288,63,285,0,16,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,1
13608,561,3815,88,22427,5672,4492,63,285,0,16,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,2
22199,9424,5929,24,8367,7840,4396,63,285,0,16,0.726,0.71,1,-6.144,0,0.362,0.629,1.16e-06,0.177,0.402,103.873,200909,1
14394,13203,1510,94,10264,13732,4485,63,285,0,16,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,1
4897,4346,1959,57,13399,3902,4502,63,285,0,16,0.566,0.767,6,-6.15,0,0.0817,0.106,0.0,0.0862,0.236,98.111,194707,2
8194,22947,1080,95,1332,18206,4242,63,285,0,16,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,1
14983,14144,8134,23,3341,11753,4362,63,285,0,16,0.522,0.67,1,-8.511,1,0.0965,0.507,5.17e-06,0.179,0.469,160.034,163516,1
11632,7522,5865,87,12274,6507,4519,63,285,0,16,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,3
26781,23048,10494,94,9111,19453,4382,63,285,0,16,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,185093,1
28285,14490,10652,52,20584,11996,4492,63,285,0,16,0.798,0.664,8,-4.321,0,0.03,0.46,7.37e-06,0.157,0.314,110.025,200727,1
14211,15142,7423,21,18420,12583,4301,63,285,0,16,0.615,0.706,8,-7.246,1,0.0429,0.091,0.0149,0.0857,0.305,170.0,189176,2
23220,1495,2209,93,4086,8554,4416,63,285,0,16,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,1
11222,11708,2680,47,2299,9713,4492,63,285,0,16,0.529,0.758,1,-6.297,1,0.3,0.039,0.0,0.192,0.261,180.026,190000,2
18948,21166,860,93,10733,18053,4470,63,285,0,16,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,1
27904,17458,2517,90,5758,14497,4492,63,285,0,16,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,1
11141,8445,7540,26,19737,7279,4527,63,285,0,16,0.508,0.682,10,-5.381,1,0.0489,0.0217,0.0,0.343,0.309,127.93,196348,2
10585,22765,3783,86,4961,19207,4520,63,285,0,16,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,1
9753,1969,5402,83,8643,4395,4471,63,285,0,16,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,1
457,8930,6101,25,17663,7632,4382,63,285,0,16,0.498,0.334,3,-17.496,1,0.188,0.477,0.00016,0.142,0.0949,81.9,257576,3
10532,16186,7782,94,14502,13570,4355,63,285,0,16,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,1
2653,21857,4555,50,8394,18611,4491,63,285,0,16,0.557,0.416,11,-10.698,1,0.0447,0.749,0.801,0.114,0.246,86.02,189767,3
23563,21545,3815,86,22427,5672,4492,63,285,0,16,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,2
28138,7100,10011,27,20536,6243,4422,63,285,0,16,0.458,0.758,2,-7.038,1,0.0565,0.0258,1.79e-05,0.102,0.112,103.042,170286,2
12768,13678,2601,92,5084,11413,4299,63,285,0,16,0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,153750,1
6257,18564,10256,90,17405,10396,4471,63,285,0,16,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,222997,1
12717,20192,8220,14,14837,17203,4348,63,285,0,16,0.776,0.696,9,-8.294,1,0.0814,0.273,0.0,0.0564,0.927,109.958,175786,1
13313,7782,9726,94,8521,6770,4422,63,285,0,16,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,1
2524,8897,2782,84,11150,11529,4341,63,285,0,16,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947,1
22558,2728,3375,18,3306,2561,4328,63,285,0,16,0.805,0.888,3,-3.255,1,0.0368,0.281,0.0,0.203,0.342,107.999,172234,2
22723,1757,4698,92,11380,1709,4422,63,285,0,16,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,1
24601,6228,7725,92,3706,5483,4388,63,285,0,16,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,199711,1
14771,3487,4521,39,20881,3155,4520,63,285,0,16,0.748,0.677,7,-5.635,1,0.0688,0.114,0.0,0.202,0.537,110.04,185466,1
8114,6949,5467,91,14278,6100,4491,63,285,0,16,0.881,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.296,136.97,198913,1
22040,12722,2468,39,16606,10595,4520,63,285,0,16,0.709,0.758,2,-6.431,0,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806,2
1637,18671,7494,87,13626,7316,4396,63,285,0,16,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,1
10019,3496,596,93,4158,3171,4348,63,285,0,16,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,2
19037,23073,9944,45,15452,19475,4506,63,285,0,16,0.791,0.877,9,-6.651,1,0.0442,0.0543,0.000136,0.328,0.666,120.0,132500,2
23022,1436,9814,91,9376,1453,4462,63,285,0,16,0.816,0.63,2,-5.568,1,0.226,0.133,0.0,0.0692,0.715,96.493,131607,1
18602,8106,9490,93,22326,7011,4476,63,285,0,16,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,2
7085,22297,4911,26,21578,18920,4242,63,285,0,16,0.694,0.693,2,-4.891,1,0.262,0.211,0.000201,0.189,0.545,100.138,178587,1
12478,1735,6595,90,7397,12478,4328,63,285,0,16,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435,1
21335,8434,2222,91,17716,7272,4450,63,285,0,16,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520,1
4317,10294,7423,19,6713,8532,4416,63,285,0,16,0.726,0.573,1,-10.329,0,0.0542,0.0213,0.00018,0.72,0.559,120.029,129500,1
23522,16623,824,88,5099,6140,4382,63,285,0,16,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,1
11711,16853,2577,88,4027,7403,4456,63,285,0,16,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,1
23777,16802,6478,42,10045,14033,4457,63,285,0,16,0.693,0.779,7,-4.725,1,0.0377,0.174,8.08e-05,0.0933,0.842,123.994,175797,2
25430,1918,2782,85,11150,11529,4341,63,285,0,16,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867,1
23921,8649,8195,91,21435,7453,4348,63,285,0,16,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,1
21078,3215,1382,38,16240,2939,4513,63,285,0,16,0.598,0.862,6,-4.738,1,0.099,0.00251,0.0,0.305,0.366,117.054,176410,2
7749,11926,4698,92,20059,6531,4141,63,285,0,16,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,1
27162,7783,9726,89,4308,8340,4506,63,285,0,16,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874,1
14447,12836,6550,14,13357,10680,4422,63,285,0,16,0.686,0.731,10,-6.784,1,0.252,0.482,0.0,0.421,0.376,103.985,182320,1
17913,18039,2782,91,11150,11529,4341,63,285,0,16,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,1
17435,22765,3783,14,2047,19207,4457,63,285,0,16,0.591,0.596,2,-6.38,1,0.0278,0.141,0.0,0.11,0.333,111.009,205473,1
9886,16860,7994,27,14377,14072,4303,63,285,0,16,0.598,0.606,0,-8.075,1,0.0407,0.0264,0.0,0.0706,0.211,85.981,251533,1
11795,20939,405,73,79,17827,4519,63,285,0,16,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208,1
9778,13481,9664,73,3507,11229,4344,63,285,0,16,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,200756,1
22151,3818,10573,28,7742,3446,4389,63,285,0,16,0.731,0.898,2,-3.383,1,0.172,0.122,3e-06,0.135,0.734,115.06,169043,2
3486,19130,5332,67,6148,19608,4526,63,285,0,16,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,186613,1
17210,23182,9067,78,2718,19558,4485,63,285,0,16,0.673,0.579,0,-6.029,0,0.0392,0.0692,8.61e-05,0.186,0.262,96.009,172916,1
19548,16598,7999,26,17788,13884,4382,63,285,0,16,0.57,0.766,5,-6.403,0,0.0487,0.0662,0.000515,0.155,0.15,139.96,171907,2
5145,9517,2716,67,1096,7922,4471,63,285,0,16,0.507,0.455,8,-6.492,1,0.0279,0.356,0.0,0.0889,0.333,137.87,235393,1
14091,15274,1959,47,17588,12707,4499,63,285,0,16,0.428,0.53,7,-9.295,0,0.0455,0.261,0.000495,0.0934,0.052,155.017,151778,1
4726,17641,8092,66,20071,14660,4520,63,285,0,16,0.636,0.243,2,-9.509,1,0.04,0.815,0.0,0.111,0.239,142.016,163547,3
5404,5675,4988,83,17787,5039,4519,63,285,0,16,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361,1
23741,3098,6478,45,4715,2852,4506,63,285,0,16,0.7,0.779,11,-5.931,0,0.0299,0.248,0.0112,0.157,0.514,127.965,153965,1
8572,18339,3783,70,17873,10186,4527,63,285,0,16,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,211784,1
18072,23102,10494,68,5490,19499,4526,63,285,0,16,0.761,0.625,7,-6.17,1,0.026,0.0696,0.0,0.0784,0.875,100.022,200400,1
27177,12062,2319,29,16474,10014,4457,63,285,0,16,0.801,0.762,7,-5.875,1,0.0475,0.1,0.0,0.206,0.391,110.014,170635,2
28110,16700,730,80,18440,13970,4491,63,285,0,16,0.693,0.835,6,-3.242,1,0.0623,0.131,0.0,0.073,0.743,128.052,180283,2
5990,21545,3815,90,17700,18372,4466,63,285,0,16,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,2
18829,11967,4699,30,21618,9905,4450,63,285,0,16,0.742,0.855,0,-5.853,0,0.0998,0.00351,2.28e-05,0.152,0.459,124.033,158648,2
27955,3492,10126,77,20526,3169,4509,63,285,0,16,0.615,0.689,1,-5.332,1,0.0658,0.00483,0.0,0.177,0.783,162.919,165597,2
21906,9841,10416,70,8756,8218,4457,63,285,0,16,0.519,0.731,11,-3.993,1,0.0402,0.0571,0.0,0.381,0.296,82.967,173975,2
21302,4341,8333,79,10400,13228,4520,63,285,0,16,0.784,0.552,1,-7.261,0,0.0871,0.0447,0.0,0.192,0.465,111.984,170498,1
14778,3097,6478,47,20084,2851,4457,63,285,0,16,0.595,0.76,11,-6.277,0,0.0287,0.0135,0.0181,0.239,0.707,128.039,147158,2
15493,20663,9528,76,8950,17598,4464,416,360,0,16,0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,0.963,79.975,178500,1
7844,1049,7202,78,9604,106,4449,416,360,0,16,0.737,0.819,11,-5.056,0,0.0446,0.0726,0.0,0.36,0.904,139.988,157929,2
19018,18771,2216,84,8745,15529,4414,416,360,0,16,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,152784,1
23689,4371,192,84,6750,3921,2968,416,360,0,16,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053,1
13238,3108,4820,69,15632,2856,4341,416,360,0,16,0.714,0.795,9,-4.621,0,0.0354,0.013,2.33e-05,0.0917,0.347,123.002,142439,1
23704,14831,7202,75,2538,12313,4435,416,360,0,16,0.723,0.856,1,-5.596,1,0.0562,0.00687,2.48e-06,0.397,0.688,170.106,136844,2
10888,20733,1513,77,4309,17652,4433,416,360,0,16,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191,1
1290,17998,2434,65,3903,14934,4443,416,360,0,16,0.872,0.784,8,-4.126,0,0.372,0.281,0.0,0.0703,0.819,106.714,138157,1
14145,364,3717,84,3325,11700,4484,416,360,0,16,0.793,0.937,8,-2.44,0,0.0336,0.366,4.27e-06,0.962,0.827,134.012,237517,2
28273,1195,2434,65,3781,1221,4375,416,360,0,16,0.856,0.824,2,-4.504,1,0.293,0.225,0.00113,0.0748,0.677,149.836,137624,1
27911,14267,440,79,7546,11842,4471,416,360,0,16,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,2
23833,3235,3717,78,17770,11702,4449,416,360,0,16,0.806,0.933,2,-1.152,1,0.0376,0.409,0.0,0.871,0.916,126.957,215767,2
8124,15488,4480,50,6423,12888,4495,416,360,0,16,0.67,0.846,9,-6.543,0,0.0884,0.164,0.0,0.113,0.589,124.016,203226,1
3073,12969,6953,83,8374,10807,4375,416,360,0,16,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,2
